id,shoe_name,shoe_price,shoe_category,shoe_nColors,shoe_genre
IE0232,Tenis de Ciclismo Velosamba Made With Nature,"$2,999",Ciclismo,2,Mujer
IE0399,Tenis Superstar Slip-On,"$1,999",Mujer Originals,2,Mujer
IE9279,Tenis Bounce Legends,"$1,899",Basketball,4,Mujer
IE7523,Calzado de Fútbol Copa Pure II Club Pasto Sintético,"$1,399",Fútbol,2,Mujer
IF0444,Tenis Adizero Ubersonic 4.1 para Tenis,"$3,299",Tennis,3,Mujer
IE7270,Y-3 RUNNER 4D HALO,Unknown,Y-3,3,Mujer
IE0168,ADIDAS  X BSTN SAMBA,Unknown,Originals,1,Mujer
IF6248,RIVALRY LOW,Unknown,Originals,2,Mujer
HP7401,Tenis de Senderismo Terrex AX4 Mid GORE-TEX,Unknown,TERREX,1,Mujer
F35543,Sandalias Adilette Aqua (UNISEX),Unknown,Yoga,15,Mujer
IF3937,Tenis Adifom Climacool,Unknown,Originals,3,Mujer
ID2041,Tenis Stan Smith CS,"$2,099",Originals,7,Mujer
GW7105,Tenis Advantage Base adidas Court,"$1,299",Mujer Sportswear,5,Mujer
ID8468,ADIZERO ADIOS PRO 3 M,"$4,999",Running,7,Mujer
IE8502,Tenis Gazelle,"$2,099",Originals,14,Mujer
IE2613,Calzado de Fútbol Predator 24 League Low Pasto Sintético,"$2,299",Fútbol,3,Mujer
IF7915,Tenis OZWEEGO,"$2,519",Originals,2,Mujer
IF6254,Tenis Rivalry Low,"$2,199",Mujer Originals,2,Mujer
HP5783,Tenis Ultrabounce,"$1,895",Mujer Running,14,Mujer
ID6928,Tenis Adizero SL,"$2,132",Running,17,Mujer
IG5309,Tenis Y-3 Gazelle,"$7,999",Y-3,4,Mujer
FZ3438,Tenis Multix,"$1,343",Sportswear,6,Mujer
ID9630,Tenis Advantage,"$1,399",Sportswear,12,Mujer
FX5118,Tenis Multix,"$1,599",Originals,6,Mujer
GY8258,Tenis NY 90,"$1,699",Mujer Originals,5,Mujer
IG6374,GRAND COURT BASE 2.0,"$1,399",Mujer Sportswear,2,Mujer
ID4957,Tenis Dropset 2,"$2,599",Training,10,Mujer
IG0737,Tenis Response Runner,"$1,299",Running,12,Mujer
HP2236,Tenis Supernova 2.0 x Parley,"$2,053",Running,1,Mujer
IF3641,Tenis Superstar,"$2,199",Originals,1,Mujer
IE9630,Tenis Astir,"$2,053",Originals,7,Mujer
FV8086,Tenis Bravada,"$1,299",Sportswear,3,Mujer
ID4270,Sandalias Terrex Hydroterra,Unknown,TERREX,2,Mujer
IF6492,Tenis Courtblock,Unknown,Sportswear,10,Mujer
IF7489,Tenis Daily 3.0,Unknown,Sportswear,4,Mujer
ID8587,Tenis Trae Young 3 Low,Unknown,Basketball,1,Mujer
IE8120,Tenis Questar,Unknown,Mujer Running,9,Mujer
GW9262,Tenis adidas Grand Court TD Lifestyle Court Casual,Unknown,Sportswear,6,Mujer
IG3972,FORUM BOLD STRIPES W,Unknown,Mujer Originals,1,Mujer
FV8786,Tenis Duramo SL,"$1,399",Running,8,Mujer
GY9358,Tenis Ultraboost Light 23,Unknown,Running,1,Mujer
HP7556,Tenis Runfalcon 2.0,"$1,399",Mujer Running,15,Mujer
IE1775,Tenis Ultraboost Light 23,"$2,559",Running,17,Mujer
IF2740,Tenis Forum Low,"$1,895",Originals,2,Mujer
ID4122,Tenis Y-3 Superstar,"$4,829",Y-3,5,Mujer
FX5676,Tenis Handball Spezial,"$2,199",Originals,10,Mujer
IE2004,Tenis OZELIA,"$2,183",Originals,7,Mujer
ID1912,Tenis Run 70s,"$1,799",Sportswear,3,Mujer
ID6973,Tenis Stan Smith,"$1,651",Originals,2,Mujer
IE0442,Tenis Gazelle,"$2,099",Mujer Originals,4,Mujer
IG5560,Tenis D Rose Son of Chi 3,"$2,699",Basketball,1,Mujer
HP2383,Tenis Duramo SL 2.0,"$1,499",Running,5,Mujer
GZ5878,Sandalias Adilette Aqua,$599,Mujer Natación,6,Mujer
ID0853,Tenis de Running 4DFWD 3,Unknown,Running,4,Mujer
GY9473,Tenis Campus 00s,Unknown,Originals,2,Mujer
IF2870,TORSION SUPER,Unknown,Originals,2,Mujer
GX8153,Tenis Adizero RC 4,Unknown,Running,7,Mujer
HP9629,Tenis Adistar COLD.RDY,Unknown,Running,1,Mujer
IG7731,Calzado de Fútbol Predator 24 Elite Pasto Sintético,Unknown,Fútbol,1,Mujer
IF5137,Tenis Puremotion 2.0,"$1,184",Sportswear,1,Mujer
IG3132,ADIZERO ADIOS PRO 3 M,"$4,999",Running,7,Mujer
IG7931,Tenis Hoops 3.0 Corte Medio,"$1,599",Sportswear,10,Mujer
GY7432,Calzado X Crazyfast.4 Multiterreno,"$1,499",Fútbol,3,Mujer
ID5583,Tenis Park ST,"$1,599",Sportswear,3,Mujer
IF4876,Tenis de Senderismo Terrex AX3 GORE-TEX Corte Medio,"$3,499",TERREX,1,Mujer
IG2934,Y-3 GENDO PRO MODEL,Unknown,Y-3,1,Mujer
FZ0961,Tenis Run 60s 2.0,Unknown,Sportswear,1,Mujer
IE7311,Tenis AdiFOM Superstar,Unknown,Originals,2,Mujer
H03704,Tenis Stan Smith Recon,"$2,687",Originals,3,Mujer
IG8086,Tenis DAME 8 EXTPLY,"$2,369",Basketball,4,Mujer
IF5397,Tenis Galaxy Star,"$1,172",Running,5,Mujer
GZ5920,Sandalias Adilette Shower,$899,Natación,23,Mujer
IE3115,Court TNS Premiere Shoes,"$1,899",Originals,2,Mujer
ID6898,Tenis Adizero Boston 12,"$3,611",Running,8,Mujer
ID9673,Tenis Ultraboost 1.0,"$3,999",Sportswear,6,Mujer
IE2962,Tenis Questar,"$1,899",Running,7,Mujer
IG2262,Tenis Ultra 4D,"$4,619",Running,1,Mujer
ID0465,Tenis X_PLR Path,"$1,299",Sportswear,6,Mujer
ID0479,Tenis Breaknet 2.0,"$1,249",Mujer Sportswear,4,Mujer
HP9426,Tenis Breaknet 2.0,"$1,249",Sportswear,5,Mujer
GZ7967,Tenis Hoops 2.0,Unknown,Sportswear,2,Mujer
IE0742,Tenis Runfalcon 2.0,Unknown,Running,17,Mujer
EF8472,Tenis Busenitz Vulc II,Unknown,Originals,2,Mujer
IE7232,Tenis Top Ten 2010,Unknown,Originals,1,Mujer
HP2437,Tenis Questar,Unknown,Running,8,Mujer
IG0804,Y-3 GAZELLE,Unknown,Y-3,4,Mujer
HQ4561,Tenis NMD_R1,Unknown,Originals,31,Mujer
IF5602,Tenis Trae Young 3,Unknown,Basketball,3,Mujer
IG4781,Tenis X_PLR Phase,Unknown,Sportswear,4,Mujer
IE9935,Tenis Forum 84 Low,"$2,899",Originals,1,Mujer
IE6986,Tenis Astir,"$2,053",Originals,7,Mujer
ID0355,RESPONSE CL,"$3,199",Originals,4,Mujer
ID9434,Tenis X_PLORBOOST,"$2,359",Sportswear,17,Mujer
IF6504,Tenis Courtblock,"$1,199",Sportswear,4,Mujer
HP9644,Tenis Adistar CS 2.0,"$3,191",Running,3,Mujer
FY4975,Tenis Forum Mid,"$2,599",Originals,6,Mujer
IF7290,Tenis AlphaEdge +,"$1,599",Sportswear,6,Mujer
ID5738,CAMPUS 00s REGENERATIVE COTTON,"$2,599",Originals,2,Mujer
IE8149,Tenis Galaxy 6,"$1,499",Mujer Running,14,Mujer
ID3505,Tenis de Running 4DFWD x STRUNG 4D,"$6,499",Running,1,Mujer
GY5427,Tenis Hoops 3.0 Low Classic Vintage,"$1,499",Sportswear,7,Mujer
IG4986,Tenis Gazelle,Unknown,Originals,14,Mujer
IG8612,Tenis adidas Court Silk,Unknown,Mujer Sportswear,2,Mujer
IE9693,Tenis Duramo SL,Unknown,Running,11,Mujer
GX8156,Tenis Adizero RC 4,Unknown,Running,3,Mujer
IG3055,Tenis X_PLR Phase,Unknown,Sportswear,5,Mujer
ID7337,Tenis Response Runner,Unknown,Running,12,Mujer
HP6102,Tenis Lite Racer 3.0,"$1,299",Sportswear,8,Mujer
ID3187,Tenis OZWEEGO,"$2,999",Originals,2,Mujer
HQ4462,Tenis NMD_R1,"$2,685",Originals,31,Mujer
IE3526,Calzado de Golf Modern Classic 80 Spikeless,"$3,799",Golf,2,Mujer
ID1810,Tenis Dame Extply 2.0,"$1,579",Basketball,4,Mujer
GY2268,Tenis Bravada,"$1,299",Sportswear,3,Mujer
IG3088,Tenis Ultraboost 1.0,"$4,599",Running,2,Mujer
IG8301,Tenis Falcon,"$2,199",Originals,9,Mujer
IE0747,Tenis Runfalcon 2.0,"$1,399",Mujer Running,15,Mujer
HP7396,Tenis de Senderismo Terrex AX4 GORE-TEX,"$3,299",TERREX,5,Mujer
IE7351,Tenis Forum XLG,"$2,699",Originals,1,Mujer
HQ2134,Tenis Adizero Adios Pro 3.0,"$4,999",Running,2,Mujer
ID2064,Tenis Campus 00s,"$2,499",Originals,2,Mujer
HP2509,Calzado de Fútbol Deportivo II Multiterreno,"$1,099",Fútbol,3,Mujer
HQ3790,Tenis Runfalcon 2.0,"$1,399",Running,17,Mujer
ID2704,Tenis Duramo RC,"$1,299",Running,5,Mujer
IG7777,Calzado de Fútbol Predator 24 Pro Terreno Firme,"$3,999",Fútbol,1,Mujer
IE7799,Tenis D.O.N. Issue 5,"$3,299",Basketball,1,Mujer
IE8153,Tenis Galaxy 6,"$1,499",Mujer Running,14,Mujer
GX3091,Tenis Run 70s,"$1,799",Sportswear,4,Mujer
FV0322,Tenis Superstar ADV,"$2,299",Originals,23,Mujer
ID0710,Calzado de Fútbol X Crazyfast Messi Elite Terreno Firme,Unknown,Fútbol,1,Mujer
ID5582,Tenis Park Street,Unknown,Sportswear,2,Mujer
ID9675,Tenis Ultraboost 1.0,Unknown,Running,7,Mujer
IF2683,Tenis OwnTheGame,Unknown,Sportswear,7,Mujer
IG3588,Tenis de Running Alphabounce+ Sustainable Bounce,Unknown,Mujer Sportswear,9,Mujer
ID0409,Tenis Forum Bold Stripes,Unknown,Mujer Originals,2,Mujer
GY5432,Tenis Hoops 3.0 Low Classic Vintage,"$1,499",Sportswear,7,Mujer
IG7318,Tenis Osade,"$2,099",Sportswear,4,Mujer
GZ5299,Tenis Advantage,"$1,399",Sportswear,12,Mujer
ID9599,Tenis X_PLORBOOST,"$3,359",Running,17,Mujer
IE3042,Tenis Ultraboost Light,"$3,359",Running,21,Mujer
IE2948,Tenis Gazelle Indoor,"$2,399",Mujer Originals,1,Mujer
IF8007,Tenis Advantage Base,"$1,299",Sportswear,6,Mujer
GW9214,Tenis adidas Grand Court Cloudfoam Lifestyle Court Comfort,"$1,499",Sportswear,7,Mujer
IF2744,Tenis Forum Low,"$2,399",Originals,2,Mujer
GW5483,Tenis OwnTheGame,"$1,499",Lifestyle,7,Mujer
B75807,Tenis Samba OG,"$2,199",Originals,2,Mujer
IG7461,Tenis de Running Switch FWD,Unknown,Mujer Running,6,Mujer
IF3447,Tenis OZMILLEN,"$2,399",Originals,4,Mujer
GY2247,Tenis Questar,"$1,500",Running,4,Mujer
ID6946,Tenis Adizero SL,"$2,699",Running,17,Mujer
IE9646,Tenis Stan Smith,Unknown,Originals,12,Mujer
IE3333,Tenis Ultraboost Light 23,Unknown,Running,21,Mujer
FY6702,Tenis Duramo SL,Unknown,Mujer Running,6,Mujer
IE7990,Tenis Duramo RC,Unknown,Running,5,Mujer
IG1243,Tenis Samba,Unknown,Originals,3,Mujer
ID3035,Tenis Grand Court Base 2.0,Unknown,Mujer Sportswear,1,Mujer
ID2274,Tenis Runfalcon 2.0,"$1,399",Running,15,Mujer
GY7377,Calzado de Fútbol X Crazyfast+,"$6,399",Fútbol,2,Mujer
GW3020,Tenis Hoops 3.0 Mid Classic Vintage,"$1,599",Sportswear,10,Mujer
IF4029,Tenis Courtblock,"$1,199",Sportswear,8,Mujer
GY5775,Calzado de Fútbol Goletto VIII Pasto Sintético,"$1,199",Fútbol,3,Mujer
HQ6041,Tenis Stan Smith Millenicon,"$1,651",Mujer Originals,2,Mujer
GY0005,Tenis Forum Mid,"$2,053",Originals,6,Mujer
IF1025,Calzado de Fútbol Predator Freestyle,"$2,299",Fútbol,2,Mujer
HP5974,Tenis Avryn,"$1,919",Sportswear,14,Mujer
IE7261,Tenis Duramo SL,"$1,499",Running,11,Mujer
IF8598,Tenis Response Super,"$1,899",Running,5,Mujer
IG5927,Tenis Superstar x KSENIASCHANIDER,"$2,399",Originals,1,Mujer
IG7789,Calzado de Fútbol Predator Elite Terreno Blando,"$9,999",Fútbol,1,Mujer
IE6799,Tenis SOLARGLIDE 6,"$2,239",Running,7,Mujer
HP2513,Calzado de Fútbol Deportivo II Cancha Cubierta,"$1,099",Fútbol,3,Mujer
IE1768,Tenis Ultraboost Light 23,"$3,359",Running,21,Mujer
FZ6274,Tenis Forum Low Classic,"$2,399",Originals,10,Mujer
IE1436,Tenis Superstar ADV x Always,"$2,199",Originals,1,Mujer
FZ5685,Tenis de Running Switch FWD,"$2,764",Running,6,Mujer
IE7230,Tenis Crazy 8,"$3,059",Originals,1,Mujer
HP2514,Calzado de Fútbol Deportivo II Cancha Cubierta,"$1,099",Fútbol,3,Mujer
IF2238,Tenis Questar,Unknown,Running,9,Mujer
IG5456,Calzado de Fútbol Predator League Cancha Cubierta,Unknown,Fútbol,1,Mujer
ID1808,Tenis Dame Extply 2.0,Unknown,Basketball,4,Mujer
IG9537,Tenis Courtflash Speed para Tenis,Unknown,Tennis,2,Mujer
IG5796,Tenis Gazelle,Unknown,Originals,14,Mujer
HQ1349,ADIZERO SL,Unknown,Running,16,Mujer
IG7910,Tenis Postmove Mid,"$1,799",Sportswear,1,Mujer
IG3638,Tenis Alphaboost V1,"$2,699",Sportswear,8,Mujer
IG3583,Tenis de Running Alphabounce+ Sustainable Bounce,"$1,899",Sportswear,10,Mujer
ID9676,Tenis Ultraboost 1.0,"$3,999",Running,7,Mujer
IE9507,Tenis Y-3 Kaiwa,"$5,567",Y-3,4,Mujer
HR0468,Tenis SOLARGLIDE 6,"$2,685",Running,7,Mujer
IF0954,Tenis de Entrenamiento Amplimove,"$1,399",Training,4,Mujer
IE7537,Calzado de Fútbol Copa Gloro Terreno Firme,"$2,999",Fútbol,2,Mujer
IE9301,Tenis Trae Young 3,"$3,023",Basketball,3,Mujer
IF8853,STAN SMITH CS,"$2,099",Originals,1,Mujer
ID9659,Tenis Courtbeat adidas Court,"$1,349",Sportswear,2,Mujer
IG3777,FORUM LOW CL,"$2,399",Originals,2,Mujer
IG3966,FORUM LOW CL W,"$2,399",Mujer Originals,2,Mujer
F35539,Sandalias Adilette Aqua (UNISEX),$799,Sportswear,15,Mujer
ID9816,Tenis OZWEEGO,"$2,369",Originals,12,Mujer
IH7537,Tenis Gazelle DDM,Unknown,Originals,14,Mujer
IE2075,Tenis NMD_S1,Unknown,Originals,11,Mujer
HP3265,Tenis Rapidmove ADV,Unknown,Training,6,Mujer
ID4481,Tenis adidas Grand Court Cloudfoam Lifestyle Court Comfort,Unknown,Sportswear,7,Mujer
ID9665,Tenis Ultraboost 1.0,Unknown,Running,7,Mujer
IE4588,Tenis NMD_S1,Unknown,Originals,2,Mujer
HQ1015,Tenis Adizero Rose 1.5 Restomod,"$2,431",Basketball,1,Mujer
IF3904,adiFOM CLIMACOOL,"$2,399",Originals,1,Mujer
HQ2111,Zapatillas para Mountain Bike Five Ten Freerider Pro Lona,"$3,191",TERREX,1,Mujer
IF0736,Tenis Forum Bold,"$2,399",Originals,3,Mujer
IG5559,Tenis D Rose Son of Chi 3,"$2,699",Basketball,3,Mujer
ID6997,Tenis Gazelle,"$2,499",Originals,2,Mujer
IE9238,Tenis D Rose Son of Chi 3,"$2,699",Basketball,3,Mujer
IG0735,Tenis Superstar XLG,"$2,599",Originals,2,Mujer
HQ3424,Tenis Harden Volume 7,"$3,999",Basketball,4,Mujer
HQ4468,Tenis NMD_S1,"$2,559",Mujer Originals,4,Mujer
IG6197,Tenis OZWEEGO OG,"$1,769",Originals,3,Mujer
IE0532,Tenis Adimatic,"$1,954",Originals,1,Mujer
IE9884,Tenis NMD_W1,"$3,107",Originals,3,Mujer
ID7494,Tenis Stan Smith PRIDE RM,"$2,053",Originals,1,Mujer
IE2614,Calzado de Fútbol Predator 24 League Low Pasto Sintético,"$2,299",Fútbol,3,Mujer
HP9646,Tenis Solarcontrol 2.0,"$2,606",Running,1,Mujer
GW7954,Tenis Lite Racer 3.0,"$1,299",Sportswear,7,Mujer
GZ5869,Sandalias Adilette Aqua (UNISEX),$599,Sportswear,15,Mujer
IG9846,Tenis Park Street,"$1,599",Sportswear,3,Mujer
ID6281,Tenis adidas VL Court 3.0,"$1,499",Mujer Sportswear,3,Mujer
FZ6399,Y-3 QISAN KNIT,"$6,079",Y-3,1,Mujer
ID8316,Tenis Forum Bold Stripes,Unknown,Mujer Originals,2,Mujer
GX1754,Tenis Daily 3.0,Unknown,Sportswear,4,Mujer
IE2003,Tenis OZELIA,Unknown,Originals,7,Mujer
ID1729,Tenis Adistar 2.0,Unknown,Running,7,Mujer
IE0169,ADIDAS  X KASINA SAMBA,Unknown,Originals,1,Mujer
IE1991,Tenis Galaxy 6,Unknown,Mujer Running,14,Mujer
IG5270,Tyshawn Shoes,Unknown,Originals,1,Mujer
HP6388,Tenis OZWEEGO,"$2,519",Originals,12,Mujer
IF5393,Tenis Lite Racer 3.0,"$1,299",Sportswear,8,Mujer
IF6263,RIVALRY 86 LOW,"$2,499",Originals,3,Mujer
GY2009,Tenis USA 84,"$1,399",Originals,5,Mujer
IE7979,Tenis Duramo SL,"$1,499",Mujer Running,11,Mujer
IE9339,Tenis Exhibit Select CP Mid,"$2,464",Basketball,1,Mujer
HP2435,Tenis Questar,"$1,500",Running,8,Mujer
GV9029,Tenis Supernova 2.0,"$2,399",Running,4,Mujer
HQ6659,Tenis Stan Smith,"$2,099",Mujer Originals,12,Mujer
GZ0007,Calzado Predator Accuracy.3 Pasto Sintético,"$2,299",Fútbol,1,Mujer
ID4461,Y-3 GR.1P HIGH,"$6,299",Y-3,1,Mujer
IE3332,Tenis Ultraboost Light 23,"$3,999",Running,21,Mujer
IE1665,Tenis Rivalry Low TR,"$2,211",Originals,2,Mujer
ID4964,Tenis Rapidmove ADV,"$2,053",Training,6,Mujer
HQ1342,Tenis Adizero SL,Unknown,Running,17,Mujer
IG1397,Tenis Response Runner,Unknown,Running,12,Mujer
GW9196,Tenis adidas Grand Court Cloudfoam Comfort,Unknown,Sportswear,10,Mujer
IF2229,Tenis Questar,Unknown,Running,7,Mujer
IG5900,Tenis Crazy 1,Unknown,Basketball,1,Mujer
GW4593,Calzado de Fútbol Predator Accuracy.3,Unknown,Fútbol,4,Mujer
ID6944,ADIZERO SL,"$2,699",Running,16,Mujer
IF8687,Tenis adidas Court Silk,"$1,199",Mujer Sportswear,3,Mujer
ID2638,Tenis de Running Switch FWD,"$3,499",Running,4,Mujer
HP8606,Tenis de Senderismo Eastrail 2.0,"$2,299",TERREX,4,Mujer
ID7770,SUPERSTAR XLG,"$3,299",Originals,7,Mujer
IE7991,Tenis Duramo RC,"$1,299",Mujer Running,6,Mujer
IE6633,Calzado de Fútbol X Crazyfast.1 Pasto Sintético,"$4,999",Fútbol,1,Mujer
FZ6153,Tenis Campus 80s,"$2,499",Originals,4,Mujer
GZ1562,Tenis Response CL,"$3,099",Originals,4,Mujer
IG3029,Bota Adifom SST,"$2,399",Mujer Originals,7,Mujer
ID9849,Tenis Duramo SL,"$1,499",Running,11,Mujer
GY2008,Tenis USA 84,"$1,499",Originals,5,Mujer
ID2294,Tenis Runfalcon 2.0,"$1,189",Running,17,Mujer
HP9425,Tenis Breaknet 2.0,"$1,249",Sportswear,5,Mujer
IF6508,Tenis Courtblock,"$1,199",Mujer Sportswear,10,Mujer
GC0556,SheenWalk W,"$1,103",Caminar,2,Mujer
IF9073,Tenis UltraBOOST 1.0 ATR,"$3,999",Sportswear,1,Mujer
HQ9119,Tenis Hyperturf Adventure,"$1,887",Originals,9,Mujer
HP2804,Sandalias Adilette,$620,Mujer Originals,7,Mujer
IG3738,CRAZY 8,"$3,599",Originals,1,Mujer
IF1556,PUREBOOST 23,"$3,299",Running,1,Mujer
IF4032,Tenis Courtblock,Unknown,Sportswear,8,Mujer
GZ0632,Tenis Questar,Unknown,Running,8,Mujer
IE4979,Calzado de Fútbol Copa Pure II Pro Terreno Firme,Unknown,Fútbol,1,Mujer
IG0456,Tenis Gazelle 85,Unknown,Originals,5,Mujer
HQ3556,Tenis de Senderismo TERREX WMN MID RAIN.RDY,Unknown,TERREX,1,Mujer
IG8513,Tenis Forum XLG,Unknown,Mujer Originals,1,Mujer
FY7757,Tenis Forum Low,"$2,015",Originals,11,Mujer
IG3904,Tenis Crazy 8,"$3,599",Originals,1,Mujer
IF0385,Tenis de Trail Running Terrex Trail Rider,"$2,599",TERREX,3,Mujer
IE8050,Tenis Dropset 2,"$2,599",Mujer Training,6,Mujer
IG6443,ADIZERO ADIOS PRO 3 M,"$4,999",Running,7,Mujer
IE4986,Calzado de fútbol Copa Pure II League,"$1,999",Fútbol,2,Mujer
GW1963,Tenis SOLARGLIDE 6,"$2,005",Mujer Running,4,Mujer
ID4990,Tenis Everyset,"$1,699",Training,6,Mujer
F35542,Sandalias Adilette Aqua (UNISEX),$799,Yoga,15,Mujer
IF5725,Tenis Running Switch Run,"$1,737",Running,5,Mujer
ID6979,Tenis Stan Smith Bonega,"$2,399",Originals,3,Mujer
IE0656,Tenis Aloha Super,"$2,199",Originals,1,Mujer
FZ6197,Tenis Top Ten RB,"$1,586",Originals,12,Mujer
IF3938,Tenis Adifom Climacool,"$2,399",Originals,3,Mujer
IF7425,Tenis para Mountain Bike Five Ten Freerider Pro,"$3,023",TERREX,1,Mujer
HP6011,Tenis VS Pace 2.0,Unknown,Sportswear,2,Mujer
IF7877,Tenis Duramo SL,Unknown,Running,11,Mujer
IG0342,Tenis Response,Unknown,Running,6,Mujer
GW9199,Tenis adidas Grand Court Cloudfoam Comfort,Unknown,Sportswear,10,Mujer
HP3129,Tenis X_PLORBOOST,Unknown,Sportswear,17,Mujer
ID6282,Tenis adidas VL Court 3.0,Unknown,Mujer Sportswear,3,Mujer
ID5900,Tenis X_PLR Phase,"$2,399",Sportswear,2,Mujer
GC0988,Restound M,"$1,263",Running,2,Mujer
HP9939,Zapatillas de Mountain Bike Five Ten Freerider,"$2,132",TERREX,2,Mujer
HQ3852,Tenis ZNCHILL LIGHTMOTION+,"$1,710",Sportswear,4,Mujer
ID4469,Tenis Grand Court 2.0,"$1,699",Sportswear,10,Mujer
IF0958,Tenis de Entrenamiento Amplimove,"$1,399",Mujer Training,3,Mujer
GW3847,Tenis Galaxy 6,"$1,499",Running,14,Mujer
IG3585,Tenis de Running Alphabounce+ Sustainable Bounce,"$1,899",Sportswear,10,Mujer
GW9283,Tenis Advantage Base adidas Court Lifestyle,"$1,299",Sportswear,6,Mujer
IE7777,Tenis ZNSORED Hi,"$2,299",Sportswear,3,Mujer
IG1600,CENTENNIAL 85 LO,"$2,199",Originals,1,Mujer
IF8148,Tenis Dame 8 EXTPLY,"$3,399",Basketball,4,Mujer
GW8636,Tenis NY 90,"$1,699",Originals,7,Mujer
HP2845,Tenis Hyperturf Adventure,"$2,047",Originals,9,Mujer
HP7388,Tenis de Senderismo Terrex AX4,"$2,899",TERREX,2,Mujer
HQ4465,Tenis NMD_S1,"$2,759",Mujer Originals,4,Mujer
IG7711,Calzado de Fútbol Predator Club Pasto Sintético,"$1,499",Fútbol,2,Mujer
H04250,Tenis Ozelia,"$2,599",Originals,7,Mujer
IE9583,Tenis Response,"$2,687",Originals,2,Mujer
IE7377,Tenis Superstar XLG,"$2,599",Originals,2,Mujer
GW9251,Tenis adidas Grand Court TD Lifestyle Court Casual,"$1,399",Sportswear,7,Mujer
GZ8858,Tenis Nizza Trek,Unknown,Originals,2,Mujer
HP3269,Tenis Rapidmove ADV,Unknown,Training,6,Mujer
IG0329,Tenis Response Super 3.0,Unknown,Running,3,Mujer
015110,Calzado de Fútbol Copa Mundial,Unknown,Fútbol,1,Mujer
IF1122,Tenis de Running Questar 2 Bounce,Unknown,Mujer Running,1,Mujer
IE8478,Tenis X_PLR Pulse,Unknown,Sportswear,5,Mujer
GV9137,Tenis Solarboost 5,"$2,241",Running,2,Mujer
IE1757,Tenis Ultraboost 23,"$2,559",Running,17,Mujer
GZ8184,Tenis Racer TR21,"$1,479",Sportswear,8,Mujer
ID1727,Tenis Adistar 2.0,"$2,239",Running,7,Mujer
IF6046,Sandalias Adilette Aqua (UNISEX),$599,Sportswear,15,Mujer
IF7628,Sandalias Adilette Ayoon,"$1,099",Mujer Originals,6,Mujer
ID4947,Zapatillas de Ciclismo de Montaña Five Ten Sleuth,"$1,999",TERREX,1,Mujer
IE8137,Tenis Galaxy 6,"$1,499",Running,14,Mujer
GW4138,Tenis Galaxy 6,"$1,499",Running,14,Mujer
HP9415,ADICANE SLIDE,$899,Sportswear,3,Mujer
HP3273,Tenis Rapidmove ADV,"$1,793",Training,5,Mujer
IG1101,Calzado de Fútbol Copa Pure II Club Multiterreno,"$1,399",Fútbol,3,Mujer
IE1577,Calzado X Crazyfast.4 Césped Artificial,"$1,499",Fútbol,3,Mujer
HP9406,Tenis Breaknet 2.0,"$1,399",Sportswear,5,Mujer
GX8157,Tenis Adizero RC 4,"$1,931",Running,3,Mujer
GW9261,Tenis adidas Grand Court TD Lifestyle Court Casual,Unknown,Sportswear,6,Mujer
IG5945,aSMC ULTRABOOST 23,Unknown,Mujer adidas by Stella McCartney,1,Mujer
FY8047,Sandalias Adilette Aqua (UNISEX),Unknown,Sportswear,15,Mujer
IE1104,GRAND COURT PLATFORM,Unknown,Mujer Sportswear,3,Mujer
H00541,Tenis EQ21 Run,Unknown,Mujer Running,10,Mujer
IG3584,Tenis de Running Alphabounce+ Sustainable Bounce,Unknown,Sportswear,10,Mujer
GZ5237,Sandalias Adilette Aqua,$599,Mujer Sportswear,6,Mujer
ID5901,Tenis X_PLR Phase,"$2,399",Sportswear,2,Mujer
GY5543,Tenis Hoops 3.0 Mid Classic Vintage,"$1,599",Sportswear,10,Mujer
GY2195,Tenis EQ21 Run,"$1,699",Running,10,Mujer
IG5993,Tenis Ozelle Cloudfoam,"$1,799",Mujer Sportswear,3,Mujer
HQ8581,Tenis Pureboost 22,"$1,946",Mujer Running,4,Mujer
HQ4429,Sandalias Adilette,$620,Mujer Originals,7,Mujer
FZ6261,Tenis Forum Low Classic,"$2,399",Originals,10,Mujer
ID9583,Tenis X_PLORBOOST,"$3,359",Sportswear,17,Mujer
FZ4660,Tenis Indoor Ligra 7,"$1,999",Mujer Training,1,Mujer
HP3294,Tenis Rapidmove,"$1,658",Training,4,Mujer
IE7256,Tenis Duramo SL,"$1,499",Running,11,Mujer
ID8446,Tenis Campus ADV,"$2,199",Originals,1,Mujer
HP2508,Calzado de Fútbol Deportivo II Multiterreno,"$1,099",Fútbol,3,Mujer
HP2405,Tenis Galaxy 6,"$1,184",Mujer Running,14,Mujer
ID9342,Calzado X Crazyfast.3 Cancha Cubierta,"$2,199",Fútbol,3,Mujer
IF3496,NMD_R1,"$2,999",Originals,2,Mujer
IF6602,Tenis Kaptir Flow,"$1,105",Sportswear,6,Mujer
FV0321,Tenis Superstar ADV,"$2,299",Originals,23,Mujer
IG1100,Calzado de Fútbol Copa Pure II Club Multiterreno,"$1,399",Fútbol,3,Mujer
HQ2171,Tenis Adizero Boston 12,"$4,299",Running,8,Mujer
IG1172,Tenis Run 60s 3.0 Lifestyle Running,Unknown,Mujer Sportswear,5,Mujer
IE9627,Tenis NMD_R1,Unknown,Originals,1,Mujer
ID5252,Tenis de Running Switch Move,Unknown,Running,7,Mujer
IF5401,Tenis Galaxy Star,Unknown,Running,3,Mujer
